"order_id","order_date","customer_id","customer_name","product_id","product_name","category","region","segment","channel","campaign_id","campaign_name","amount_spend","clicks","total_users","new_users","revenue","orders","new_orders","cost","gross_margin","net_profit","refund_rate","cart_abandonment_rate","promotion_roi","discount_amount","tax_amount","shipping_cost","payment_method","device_type","country","city"
"ORD00504","2025-05-18","CUST6767","Customer_434","P141","Product_64","Books","South","Corporate","Affiliate","CMP372","Campaign_17","3493","2500","1744","411","180801","1472","1437","62373","118428","117550","7.52","41.12","5076.10","18648.72","21696.12","4238.92","Card","Desktop","India","Bengaluru"
"ORD00505","2025-05-19","CUST7154","Customer_981","P997","Product_56","Fashion","West","Consumer","Social","CMP837","Campaign_15","1040","5311","2391","1631","120461","1381","1074","72852","47609","47264","4.39","74","11482.79","10133.64","14455.32","7102.29","NetBanking","Mobile","USA","Kolkata"
"ORD00506","2025-05-20","CUST3458","Customer_154","P521","Product_60","Fashion","South","Corporate","Paid Search","CMP406","Campaign_37","3353","2360","1732","1378","123480","1560","1200","89153","34327","33059","6.47","33.9","3582.67","2976.81","14817.60","5603.62","Card","Mobile","India","Ahmedabad"
"ORD00507","2025-05-21","CUST6889","Customer_774","P840","Product_85","Home","East","SMB","Organic","CMP845","Campaign_20","3061","1844","2035","694","107767","581","335","35016","72751","72174","5.24","68.49","3420.65","2353.20","12932.04","1680.27","Card","Desktop","Canada","Delhi"
"ORD00508","2025-05-22","CUST5328","Customer_197","P604","Product_73","Home","East","Consumer","Email","CMP575","Campaign_18","3739","4974","3516","880","144393","2038","261","105639","38754","38384","1.3","59.03","3761.81","9720.75","17327.16","8186.2","Card","Desktop","Germany","Chennai"
"ORD00509","2025-05-23","CUST8830","Customer_839","P726","Product_14","Electronics","West","Corporate","Organic","CMP882","Campaign_29","1788","6233","1582","1263","331884","1981","975","47351","284533","283146","0.93","68.22","18461.74","21934.65","39826.08","8860.9","Wallet","Tablet","Canada","Hyderabad"
"ORD00510","2025-05-24","CUST2460","Customer_207","P636","Product_25","Fashion","West","Corporate","Organic","CMP670","Campaign_21","1506","8905","1848","1300","415062","2109","1415","64776","350286","349701","2.74","76.32","27460.56","11300.43","49807.44","7789.9","Wallet","Desktop","Canada","Ahmedabad"
"ORD00511","2025-05-25","CUST6678","Customer_700","P311","Product_64","Beauty","South","Consumer","Affiliate","CMP842","Campaign_18","3927","5402","3644","1325","322310","2099","742","117273","205037","204218","5.52","61.14","8107.54","27720.23","38677.20","11758.48","UPI","Mobile","Germany","Pune"
"ORD00512","2025-05-26","CUST8614","Customer_545","P768","Product_41","Books","East","Corporate","Social","CMP426","Campaign_21","3745","4410","2771","1405","134720","1577","247","35285","99435","99218","3.53","64.24","3497.33","4119.14","16166.40","6215.49","NetBanking","Mobile","USA","Bengaluru"
"ORD00513","2025-05-27","CUST9380","Customer_154","P726","Product_90","Home","North","Corporate","Affiliate","CMP421","Campaign_38","3165","2640","1838","896","195880","1231","642","59791","136089","134917","6.92","53.37","6088.94","5159.08","23505.60","3835.9","UPI","Tablet","Canada","Delhi"
"ORD00514","2025-05-28","CUST4744","Customer_771","P887","Product_46","Fashion","East","SMB","Affiliate","CMP542","Campaign_11","1708","2563","542","424","317509","1670","493","88548","228961","227848","5.21","34.84","18489.52","21825.49","38101.08","6203.26","Card","Desktop","USA","Bengaluru"
"ORD00515","2025-05-29","CUST3927","Customer_986","P510","Product_49","Electronics","West","Consumer","Social","CMP755","Campaign_13","3738","1256","972","423","157098","985","294","38213","118885","118005","4.83","21.58","4102.73","5465.80","18851.76","4574.26","Wallet","Desktop","UK","Mumbai"
"ORD00516","2025-05-30","CUST2351","Customer_911","P718","Product_44","Beauty","West","Corporate","Organic","CMP269","Campaign_24","2644","2201","893","369","200117","1436","707","32800","167317","166395","2.43","34.76","7468.72","6672.08","24014.04","5381.93","Wallet","Tablet","UK","Bengaluru"
"ORD00517","2025-05-31","CUST7837","Customer_222","P934","Product_71","Electronics","East","SMB","Social","CMP680","Campaign_13","4388","2047","644","369","40170","289","41","21439","18731","17678","4.12","85.88","815.45","3554.00","4820.40","1216.62","Card","Desktop","Canada","Mumbai"
"ORD00518","2025-06-01","CUST2333","Customer_873","P531","Product_28","Beauty","West","SMB","Organic","CMP278","Campaign_23","1585","3269","739","159","300251","1476","1138","81289","218962","217815","3.84","54.85","18843.28","12269.95","36030.12","7047.15","UPI","Desktop","India","Bengaluru"
"ORD00519","2025-06-02","CUST8038","Customer_519","P741","Product_42","Books","West","Consumer","Paid Search","CMP763","Campaign_19","2454","1614","2416","956","60206","441","196","24504","35702","34680","7.58","72.68","2353.38","3269.28","7224.72","1223.85","NetBanking","Mobile","Germany","Pune"
"ORD00520","2025-06-03","CUST4935","Customer_328","P119","Product_38","Home","South","Corporate","Email","CMP963","Campaign_18","1263","1643","573","150","37734","192","72","8559","29175","28453","5.43","88.31","2887.65","3940.01","4528.08","1257.14","Card","Mobile","Canada","Bengaluru"
"ORD00521","2025-06-04","CUST3096","Customer_648","P104","Product_40","Beauty","East","Consumer","Email","CMP585","Campaign_2","2781","7550","3101","2563","365646","1998","768","90693","274953","274528","1.02","73.54","13048.00","38214.29","43877.52","14762.57","Wallet","Tablet","Germany","Mumbai"
"ORD00522","2025-06-05","CUST1145","Customer_243","P260","Product_30","Sports","West","Consumer","Affiliate","CMP563","Campaign_2","2698","8761","1081","533","186110","1723","217","40604","145506","144834","6.79","80.33","6798.07","19242.75","22333.20","11513.51","UPI","Desktop","UK","Chennai"
"ORD00523","2025-06-06","CUST7971","Customer_394","P367","Product_21","Electronics","West","Corporate","Email","CMP681","Campaign_36","3924","1510","659","355","39349","377","97","11841","27508","26513","5.67","75.03","902.78","4247.54","4721.88","1736.3","NetBanking","Desktop","USA","Ahmedabad"
"ORD00524","2025-06-07","CUST9931","Customer_944","P793","Product_59","Books","South","SMB","Social","CMP347","Campaign_15","1727","7751","2529","155","254557","2098","238","60471","194086","193375","3.51","72.93","14639.84","24357.07","30546.84","6713.72","UPI","Desktop","USA","Delhi"
"ORD00525","2025-06-08","CUST4621","Customer_793","P958","Product_84","Fashion","East","Corporate","Paid Search","CMP870","Campaign_12","1560","6916","601","374","191904","1203","394","46071","145833","145333","1.28","82.61","12201.54","17949.27","23028.48","7537.7","Wallet","Tablet","UK","Pune"
"ORD00526","2025-06-09","CUST1295","Customer_572","P776","Product_53","Fashion","West","Corporate","Email","CMP444","Campaign_7","1787","3678","704","121","348747","1669","1398","76892","271855","270897","2.18","54.62","19415.78","16167.24","41849.64","5295.95","UPI","Tablet","UK","Bengaluru"
"ORD00527","2025-06-10","CUST3428","Customer_869","P262","Product_16","Books","South","SMB","Organic","CMP522","Campaign_23","3651","3902","2353","466","157337","1026","649","43665","113672","112484","4.2","73.71","4209.42","11140.54","18880.44","7067.16","Wallet","Desktop","Canada","Chennai"
"ORD00528","2025-06-11","CUST8580","Customer_759","P238","Product_73","Electronics","West","Corporate","Email","CMP232","Campaign_3","967","1355","2723","587","206017","1267","1137","59249","146768","145562","2.25","6.49","21204.76","16679.96","24722.04","8739.28","Wallet","Tablet","UK","Kolkata"
"ORD00529","2025-06-12","CUST6168","Customer_277","P473","Product_34","Electronics","North","Consumer","Organic","CMP965","Campaign_35","2737","4328","2852","692","105487","805","446","34132","71355","70942","5.25","81.4","3754.11","10850.39","12658.44","5463.76","Wallet","Tablet","UK","Delhi"
"ORD00530","2025-06-13","CUST8615","Customer_521","P516","Product_52","Sports","West","Consumer","Email","CMP215","Campaign_4","2377","7466","3077","1192","36333","514","244","31161","5172","4933","5.64","93.12","1428.52","3042.45","4359.96","2836.8","Wallet","Mobile","India","Mumbai"
"ORD00531","2025-06-14","CUST1166","Customer_511","P537","Product_98","Sports","East","SMB","Organic","CMP340","Campaign_33","4100","3538","1356","1308","88180","738","66","32882","55298","54933","2.01","79.14","2050.73","7399.72","10581.60","5412.52","UPI","Mobile","Germany","Kolkata"
"ORD00532","2025-06-15","CUST6457","Customer_392","P482","Product_34","Sports","South","Consumer","Affiliate","CMP693","Campaign_14","2263","6918","2538","258","60754","867","165","49081","11673","11048","6.93","87.47","2584.67","1284.75","7290.48","3515.36","UPI","Tablet","Canada","Mumbai"
"ORD00533","2025-06-16","CUST9046","Customer_422","P889","Product_13","Fashion","East","Consumer","Email","CMP646","Campaign_3","3779","6260","2754","1996","58350","578","44","14183","44167","42815","3.08","90.77","1444.06","6397.48","7002.00","3040.07","NetBanking","Mobile","India","Chennai"
"ORD00534","2025-06-17","CUST5047","Customer_750","P481","Product_15","Fashion","North","Corporate","Social","CMP907","Campaign_16","1316","6556","919","403","43005","290","210","15236","27769","26468","6.12","95.58","3167.86","992.04","5160.60","1279.88","Wallet","Tablet","Canada","Pune"
"ORD00535","2025-06-18","CUST1467","Customer_995","P755","Product_51","Fashion","West","Corporate","Organic","CMP416","Campaign_12","4294","7791","1267","858","241282","1562","1433","74584","166698","165791","3.43","79.95","5519.05","21381.35","28953.84","6720.38","UPI","Tablet","USA","Hyderabad"
"ORD00536","2025-06-19","CUST7613","Customer_330","P318","Product_85","Electronics","West","Consumer","Organic","CMP399","Campaign_6","3053","8844","3253","1292","145073","2122","1258","94299","50774","49887","2.88","76.01","4651.82","11395.21","17408.76","14620.24","Wallet","Desktop","USA","Delhi"
"ORD00537","2025-06-20","CUST9593","Customer_362","P846","Product_18","Sports","North","Consumer","Email","CMP672","Campaign_28","3825","4497","3488","2169","201492","1651","286","104536","96956","96297","5.72","63.29","5167.76","17174.42","24179.04","9049.67","Card","Tablet","Canada","Chennai"
"ORD00538","2025-06-21","CUST2710","Customer_357","P296","Product_62","Books","East","Corporate","Affiliate","CMP333","Campaign_28","1325","7968","3694","371","167937","827","671","38540","129397","128761","3.69","89.62","12574.49","15826.61","20152.44","3310.73","NetBanking","Tablet","Germany","Mumbai"
"ORD00539","2025-06-22","CUST8554","Customer_668","P949","Product_86","Sports","East","SMB","Social","CMP677","Campaign_39","1445","3872","1068","430","144232","1129","821","42089","102143","101409","7.79","70.84","9881.45","14429.61","17307.84","6891.61","Wallet","Desktop","UK","Chennai"
"ORD00540","2025-06-23","CUST6383","Customer_438","P343","Product_93","Fashion","West","Consumer","Affiliate","CMP948","Campaign_23","3762","6735","1654","283","159272","902","697","29018","130254","129554","2.83","86.61","4133.71","9275.25","19112.64","5247.1","Wallet","Tablet","USA","Ahmedabad"
